Location,Indicator,Period,Dim1,Tooltip,IndicatorCode,FactValueForMeasure,FactValueString,FactValueUoM,FactComments,LanguageName,'Facts'[LANGUAGE_CODE],LanguageOrder,SpaceTime,TimeDimValueCode,DataSourceDimValueCode,SpatialDimValueCode,Dim1ValueCode,Dim2ValueCode,Dim3ValueCode,SlicingDimCode,SlicingDimValueCode,IsLatestYear,LatestYearLabel,FactValueNumericPrefix
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Total,0.63 [0.38-0.79],PHE_HHAIR_POP_CLEAN_FUELS,0.63,,,,English,en,1,BTN,2018,,BTN,TOTL,,,,,TRUE,Latest,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Urban,0.33 [0.26-0.33],PHE_HHAIR_POP_CLEAN_FUELS,0.33,,,,English,en,1,BTN,2018,,BTN,URB,,,,,TRUE,Latest,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,0.31 [0.096-0.45],PHE_HHAIR_POP_CLEAN_FUELS,0.31,,,,English,en,1,BTN,2018,,BTN,RUR,,,,,TRUE,Latest,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,0.62 [0.38-0.77],PHE_HHAIR_POP_CLEAN_FUELS,0.62,,,,English,en,1,BTN,2017,,BTN,TOTL,,,,,FALSE,2017,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,0.32 [0.26-0.32],PHE_HHAIR_POP_CLEAN_FUELS,0.32,,,,English,en,1,BTN,2017,,BTN,URB,,,,,FALSE,2017,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,0.3 [0.11-0.44],PHE_HHAIR_POP_CLEAN_FUELS,0.3,,,,English,en,1,BTN,2017,,BTN,RUR,,,,,FALSE,2017,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,0.6 [0.38-0.75],PHE_HHAIR_POP_CLEAN_FUELS,0.6,,,,English,en,1,BTN,2016,,BTN,TOTL,,,,,FALSE,2016,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,0.31 [0.26-0.31],PHE_HHAIR_POP_CLEAN_FUELS,0.31,,,,English,en,1,BTN,2016,,BTN,URB,,,,,FALSE,2016,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,0.3 [0.12-0.43],PHE_HHAIR_POP_CLEAN_FUELS,0.3,,,,English,en,1,BTN,2016,,BTN,RUR,,,,,FALSE,2016,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,0.58 [0.38-0.73],PHE_HHAIR_POP_CLEAN_FUELS,0.58,,,,English,en,1,BTN,2015,,BTN,TOTL,,,,,FALSE,2015,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,0.3 [0.25-0.3],PHE_HHAIR_POP_CLEAN_FUELS,0.3,,,,English,en,1,BTN,2015,,BTN,URB,,,,,FALSE,2015,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,0.29 [0.13-0.42],PHE_HHAIR_POP_CLEAN_FUELS,0.29,,,,English,en,1,BTN,2015,,BTN,RUR,,,,,FALSE,2015,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,0.56 [0.36-0.71],PHE_HHAIR_POP_CLEAN_FUELS,0.56,,,,English,en,1,BTN,2014,,BTN,TOTL,,,,,FALSE,2014,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,0.29 [0.25-0.29],PHE_HHAIR_POP_CLEAN_FUELS,0.29,,,,English,en,1,BTN,2014,,BTN,URB,,,,,FALSE,2014,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,0.28 [0.12-0.41],PHE_HHAIR_POP_CLEAN_FUELS,0.28,,,,English,en,1,BTN,2014,,BTN,RUR,,,,,FALSE,2014,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,0.54 [0.36-0.68],PHE_HHAIR_POP_CLEAN_FUELS,0.54,,,,English,en,1,BTN,2013,,BTN,TOTL,,,,,FALSE,2013,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,0.28 [0.24-0.28],PHE_HHAIR_POP_CLEAN_FUELS,0.28,,,,English,en,1,BTN,2013,,BTN,URB,,,,,FALSE,2013,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,0.27 [0.13-0.39],PHE_HHAIR_POP_CLEAN_FUELS,0.27,,,,English,en,1,BTN,2013,,BTN,RUR,,,,,FALSE,2013,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,0.52 [0.35-0.66],PHE_HHAIR_POP_CLEAN_FUELS,0.52,,,,English,en,1,BTN,2012,,BTN,TOTL,,,,,FALSE,2012,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,0.27 [0.23-0.27],PHE_HHAIR_POP_CLEAN_FUELS,0.27,,,,English,en,1,BTN,2012,,BTN,URB,,,,,FALSE,2012,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,0.26 [0.13-0.38],PHE_HHAIR_POP_CLEAN_FUELS,0.26,,,,English,en,1,BTN,2012,,BTN,RUR,,,,,FALSE,2012,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,0.49 [0.32-0.63],PHE_HHAIR_POP_CLEAN_FUELS,0.49,,,,English,en,1,BTN,2011,,BTN,TOTL,,,,,FALSE,2011,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,0.26 [0.22-0.26],PHE_HHAIR_POP_CLEAN_FUELS,0.26,,,,English,en,1,BTN,2011,,BTN,URB,,,,,FALSE,2011,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,0.24 [0.12-0.35],PHE_HHAIR_POP_CLEAN_FUELS,0.24,,,,English,en,1,BTN,2011,,BTN,RUR,,,,,FALSE,2011,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,0.47 [0.31-0.61],PHE_HHAIR_POP_CLEAN_FUELS,0.47,,,,English,en,1,BTN,2010,,BTN,TOTL,,,,,FALSE,2010,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,0.24 [0.21-0.25],PHE_HHAIR_POP_CLEAN_FUELS,0.24,,,,English,en,1,BTN,2010,,BTN,URB,,,,,FALSE,2010,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,0.22 [0.11-0.33],PHE_HHAIR_POP_CLEAN_FUELS,0.22,,,,English,en,1,BTN,2010,,BTN,RUR,,,,,FALSE,2010,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,0.44 [0.27-0.57],PHE_HHAIR_POP_CLEAN_FUELS,0.44,,,,English,en,1,BTN,2009,,BTN,TOTL,,,,,FALSE,2009,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,0.23 [0.2-0.24],PHE_HHAIR_POP_CLEAN_FUELS,0.23,,,,English,en,1,BTN,2009,,BTN,URB,,,,,FALSE,2009,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,0.21 [0.1-0.31],PHE_HHAIR_POP_CLEAN_FUELS,0.21,,,,English,en,1,BTN,2009,,BTN,RUR,,,,,FALSE,2009,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,0.41 [0.25-0.54],PHE_HHAIR_POP_CLEAN_FUELS,0.41,,,,English,en,1,BTN,2008,,BTN,TOTL,,,,,FALSE,2008,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,0.22 [0.19-0.23],PHE_HHAIR_POP_CLEAN_FUELS,0.22,,,,English,en,1,BTN,2008,,BTN,URB,,,,,FALSE,2008,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,0.19 [0.091-0.29],PHE_HHAIR_POP_CLEAN_FUELS,0.19,,,,English,en,1,BTN,2008,,BTN,RUR,,,,,FALSE,2008,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,0.38 [0.23-0.51],PHE_HHAIR_POP_CLEAN_FUELS,0.38,,,,English,en,1,BTN,2007,,BTN,TOTL,,,,,FALSE,2007,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,0.21 [0.18-0.22],PHE_HHAIR_POP_CLEAN_FUELS,0.21,,,,English,en,1,BTN,2007,,BTN,URB,,,,,FALSE,2007,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,0.17 [0.079-0.27],PHE_HHAIR_POP_CLEAN_FUELS,0.17,,,,English,en,1,BTN,2007,,BTN,RUR,,,,,FALSE,2007,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,0.34 [0.2-0.48],PHE_HHAIR_POP_CLEAN_FUELS,0.34,,,,English,en,1,BTN,2006,,BTN,TOTL,,,,,FALSE,2006,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,0.2 [0.17-0.21],PHE_HHAIR_POP_CLEAN_FUELS,0.2,,,,English,en,1,BTN,2006,,BTN,URB,,,,,FALSE,2006,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,0.15 [0.066-0.25],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,BTN,2006,,BTN,RUR,,,,,FALSE,2006,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Total,0.31 [0.18-0.45],PHE_HHAIR_POP_CLEAN_FUELS,0.31,,,,English,en,1,BTN,2005,,BTN,TOTL,,,,,FALSE,2005,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Urban,0.19 [0.16-0.2],PHE_HHAIR_POP_CLEAN_FUELS,0.19,,,,English,en,1,BTN,2005,,BTN,URB,,,,,FALSE,2005,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Rural,0.13 [0.051-0.22],PHE_HHAIR_POP_CLEAN_FUELS,0.13,,,,English,en,1,BTN,2005,,BTN,RUR,,,,,FALSE,2005,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Total,0.28 [0.15-0.41],PHE_HHAIR_POP_CLEAN_FUELS,0.28,,,,English,en,1,BTN,2004,,BTN,TOTL,,,,,FALSE,2004,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Urban,0.18 [0.15-0.19],PHE_HHAIR_POP_CLEAN_FUELS,0.18,,,,English,en,1,BTN,2004,,BTN,URB,,,,,FALSE,2004,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Rural,0.11 [0.04-0.19],PHE_HHAIR_POP_CLEAN_FUELS,0.11,,,,English,en,1,BTN,2004,,BTN,RUR,,,,,FALSE,2004,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Total,0.25 [0.13-0.37],PHE_HHAIR_POP_CLEAN_FUELS,0.25,,,,English,en,1,BTN,2003,,BTN,TOTL,,,,,FALSE,2003,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Urban,0.17 [0.14-0.18],PHE_HHAIR_POP_CLEAN_FUELS,0.17,,,,English,en,1,BTN,2003,,BTN,URB,,,,,FALSE,2003,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Rural,0.087 [0.028-0.17],PHE_HHAIR_POP_CLEAN_FUELS,0.087,,,,English,en,1,BTN,2003,,BTN,RUR,,,,,FALSE,2003,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Total,0.21 [0.1-0.34],PHE_HHAIR_POP_CLEAN_FUELS,0.21,,,,English,en,1,BTN,2002,,BTN,TOTL,,,,,FALSE,2002,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Urban,0.15 [0.12-0.17],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,BTN,2002,,BTN,URB,,,,,FALSE,2002,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Rural,0.069 [0.02-0.15],PHE_HHAIR_POP_CLEAN_FUELS,0.069,,,,English,en,1,BTN,2002,,BTN,RUR,,,,,FALSE,2002,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Total,0.19 [0.087-0.31],PHE_HHAIR_POP_CLEAN_FUELS,0.19,,,,English,en,1,BTN,2001,,BTN,TOTL,,,,,FALSE,2001,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Urban,0.14 [0.11-0.15],PHE_HHAIR_POP_CLEAN_FUELS,0.14,,,,English,en,1,BTN,2001,,BTN,URB,,,,,FALSE,2001,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Rural,0.054 [0.012-0.13],PHE_HHAIR_POP_CLEAN_FUELS,0.054,,,,English,en,1,BTN,2001,,BTN,RUR,,,,,FALSE,2001,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Total,0.16 [0.065-0.29],PHE_HHAIR_POP_CLEAN_FUELS,0.16,,,,English,en,1,BTN,2000,,BTN,TOTL,,,,,FALSE,2000,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Urban,0.13 [0.097-0.14],PHE_HHAIR_POP_CLEAN_FUELS,0.13,,,,English,en,1,BTN,2000,,BTN,URB,,,,,FALSE,2000,
Bhutan,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Rural,0.041 [0.008-0.11],PHE_HHAIR_POP_CLEAN_FUELS,0.041,,,,English,en,1,BTN,2000,,BTN,RUR,,,,,FALSE,2000,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Total,9.42 [8.45-10.19],PHE_HHAIR_POP_CLEAN_FUELS,9.42,,,,English,en,1,BOL,2018,,BOL,TOTL,,,,,TRUE,Latest,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Urban,7.68 [7.39-7.78],PHE_HHAIR_POP_CLEAN_FUELS,7.68,,,,English,en,1,BOL,2018,,BOL,URB,,,,,TRUE,Latest,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,1.83 [1.36-2.29],PHE_HHAIR_POP_CLEAN_FUELS,1.83,,,,English,en,1,BOL,2018,,BOL,RUR,,,,,TRUE,Latest,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,9.21 [8.29-9.96],PHE_HHAIR_POP_CLEAN_FUELS,9.21,,,,English,en,1,BOL,2017,,BOL,TOTL,,,,,FALSE,2017,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,7.52 [7.24-7.62],PHE_HHAIR_POP_CLEAN_FUELS,7.52,,,,English,en,1,BOL,2017,,BOL,URB,,,,,FALSE,2017,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,1.8 [1.38-2.24],PHE_HHAIR_POP_CLEAN_FUELS,1.8,,,,English,en,1,BOL,2017,,BOL,RUR,,,,,FALSE,2017,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,9.01 [8.1-9.77],PHE_HHAIR_POP_CLEAN_FUELS,9.01,,,,English,en,1,BOL,2016,,BOL,TOTL,,,,,FALSE,2016,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,7.36 [7.09-7.47],PHE_HHAIR_POP_CLEAN_FUELS,7.36,,,,English,en,1,BOL,2016,,BOL,URB,,,,,FALSE,2016,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,1.77 [1.35-2.17],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,BOL,2016,,BOL,RUR,,,,,FALSE,2016,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,8.82 [7.91-9.55],PHE_HHAIR_POP_CLEAN_FUELS,8.82,,,,English,en,1,BOL,2015,,BOL,TOTL,,,,,FALSE,2015,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,7.2 [6.9-7.31],PHE_HHAIR_POP_CLEAN_FUELS,7.2,,,,English,en,1,BOL,2015,,BOL,URB,,,,,FALSE,2015,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,1.73 [1.32-2.13],PHE_HHAIR_POP_CLEAN_FUELS,1.73,,,,English,en,1,BOL,2015,,BOL,RUR,,,,,FALSE,2015,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,8.6 [7.69-9.32],PHE_HHAIR_POP_CLEAN_FUELS,8.6,,,,English,en,1,BOL,2014,,BOL,TOTL,,,,,FALSE,2014,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,7.04 [6.74-7.16],PHE_HHAIR_POP_CLEAN_FUELS,7.04,,,,English,en,1,BOL,2014,,BOL,URB,,,,,FALSE,2014,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,1.69 [1.27-2.09],PHE_HHAIR_POP_CLEAN_FUELS,1.69,,,,English,en,1,BOL,2014,,BOL,RUR,,,,,FALSE,2014,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,8.39 [7.53-9.1],PHE_HHAIR_POP_CLEAN_FUELS,8.39,,,,English,en,1,BOL,2013,,BOL,TOTL,,,,,FALSE,2013,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,6.87 [6.58-7.01],PHE_HHAIR_POP_CLEAN_FUELS,6.87,,,,English,en,1,BOL,2013,,BOL,URB,,,,,FALSE,2013,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,1.63 [1.21-2.03],PHE_HHAIR_POP_CLEAN_FUELS,1.63,,,,English,en,1,BOL,2013,,BOL,RUR,,,,,FALSE,2013,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,8.16 [7.27-8.9],PHE_HHAIR_POP_CLEAN_FUELS,8.16,,,,English,en,1,BOL,2012,,BOL,TOTL,,,,,FALSE,2012,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,6.71 [6.42-6.85],PHE_HHAIR_POP_CLEAN_FUELS,6.71,,,,English,en,1,BOL,2012,,BOL,URB,,,,,FALSE,2012,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,1.55 [1.15-1.96],PHE_HHAIR_POP_CLEAN_FUELS,1.55,,,,English,en,1,BOL,2012,,BOL,RUR,,,,,FALSE,2012,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,7.89 [6.99-8.63],PHE_HHAIR_POP_CLEAN_FUELS,7.89,,,,English,en,1,BOL,2011,,BOL,TOTL,,,,,FALSE,2011,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,6.54 [6.24-6.69],PHE_HHAIR_POP_CLEAN_FUELS,6.54,,,,English,en,1,BOL,2011,,BOL,URB,,,,,FALSE,2011,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,1.47 [1.07-1.87],PHE_HHAIR_POP_CLEAN_FUELS,1.47,,,,English,en,1,BOL,2011,,BOL,RUR,,,,,FALSE,2011,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,7.62 [6.74-8.35],PHE_HHAIR_POP_CLEAN_FUELS,7.62,,,,English,en,1,BOL,2010,,BOL,TOTL,,,,,FALSE,2010,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,6.36 [6.04-6.53],PHE_HHAIR_POP_CLEAN_FUELS,6.36,,,,English,en,1,BOL,2010,,BOL,URB,,,,,FALSE,2010,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,1.37 [0.98-1.77],PHE_HHAIR_POP_CLEAN_FUELS,1.37,,,,English,en,1,BOL,2010,,BOL,RUR,,,,,FALSE,2010,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,7.34 [6.47-8.08],PHE_HHAIR_POP_CLEAN_FUELS,7.34,,,,English,en,1,BOL,2009,,BOL,TOTL,,,,,FALSE,2009,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,6.19 [5.9-6.36],PHE_HHAIR_POP_CLEAN_FUELS,6.19,,,,English,en,1,BOL,2009,,BOL,URB,,,,,FALSE,2009,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,1.26 [0.88-1.66],PHE_HHAIR_POP_CLEAN_FUELS,1.26,,,,English,en,1,BOL,2009,,BOL,RUR,,,,,FALSE,2009,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,7.03 [6.2-7.79],PHE_HHAIR_POP_CLEAN_FUELS,7.03,,,,English,en,1,BOL,2008,,BOL,TOTL,,,,,FALSE,2008,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,6.02 [5.71-6.2],PHE_HHAIR_POP_CLEAN_FUELS,6.02,,,,English,en,1,BOL,2008,,BOL,URB,,,,,FALSE,2008,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,1.13 [0.77-1.51],PHE_HHAIR_POP_CLEAN_FUELS,1.13,,,,English,en,1,BOL,2008,,BOL,RUR,,,,,FALSE,2008,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,6.74 [5.85-7.5],PHE_HHAIR_POP_CLEAN_FUELS,6.74,,,,English,en,1,BOL,2007,,BOL,TOTL,,,,,FALSE,2007,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,5.85 [5.54-6.04],PHE_HHAIR_POP_CLEAN_FUELS,5.85,,,,English,en,1,BOL,2007,,BOL,URB,,,,,FALSE,2007,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,1.02 [0.69-1.4],PHE_HHAIR_POP_CLEAN_FUELS,1.02,,,,English,en,1,BOL,2007,,BOL,RUR,,,,,FALSE,2007,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,6.48 [5.63-7.23],PHE_HHAIR_POP_CLEAN_FUELS,6.48,,,,English,en,1,BOL,2006,,BOL,TOTL,,,,,FALSE,2006,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,5.68 [5.37-5.87],PHE_HHAIR_POP_CLEAN_FUELS,5.68,,,,English,en,1,BOL,2006,,BOL,URB,,,,,FALSE,2006,
Bolivia (Plurinational State of),Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,0.92 [0.6-1.29],PHE_HHAIR_POP_CLEAN_FUELS,0.92,,,,English,en,1,BOL,2006,,BOL,RUR,,,,,FALSE,2006,
